Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Checkout Blocks Rule Trigger (product.metafields.checkoutblocks.trigger),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Play vehicle propulsion (product.metafields.shopify.play-vehicle-propulsion),Recommended age group (product.metafields.shopify.recommended-age-group),Skill level (product.metafields.shopify.skill-level),Suitable space (product.metafields.shopify.suitable-space),Toy figure features (product.metafields.shopify.toy-figure-features),Toy/Game material (product.metafields.shopify.toy-game-material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
exclusive-greenlight-canada-post-llv-mailbox-die-cast-collectors-set,Exclusive Greenlight Canada Post LLV Mailbox Die-Cast Collector's Set,"Unbox a tiny piece of Canadian charm with this exclusive die-cast Canada Post LLV and mailbox set! This meticulously crafted model features the iconic red, white, and blue colors, capturing the spirit of Canada's postal service. It's a perfect treasure for die-cast collectors, vehicle enthusiasts, or anyone who loves unique, detailed miniatures. Display this delightful duo proudly on your shelf and add a touch of playful heritage to your space!<br><br><table width=""100%"">
<tbody>
  
    <tr>
      <td><strong>Brand</strong></td>
      <td>Greenlight Collectibles</td>
    </tr>
  
    <tr>
      <td><strong>Vehicle Type</strong></td>
      <td>Canada Post Long Life Vehicle (LLV)</td>
    </tr>
  
    <tr>
      <td><strong>Accessory Included</strong></td>
      <td>Realistic Mailbox</td>
    </tr>
  
    <tr>
      <td><strong>Color Scheme</strong></td>
      <td>Authentic Canada Post Red, White, and Blue</td>
    </tr>
  
    <tr>
      <td><strong>Material</strong></td>
      <td>Die-Cast Metal</td>
    </tr>
  
    <tr>
      <td><strong>Product Type</strong></td>
      <td>Collectible Die-Cast Model Set</td>
    </tr>
  
    <tr>
      <td><strong>Special Feature</strong></td>
      <td>Greenlight Exclusive Edition</td>
    </tr>
  
    <tr>
      <td><strong>Recommended Age</strong></td>
      <td>8 Years and Up</td>
    </tr>
  
    <tr>
      <td><strong>Theme</strong></td>
      <td>Canadian Postal Service, Vehicle Replicas</td>
    </tr>
  
</tbody>
</table>",Greenlight Collectibles,Toys & Games > Toys > Play Vehicles > Toy Trucks & Construction Vehicles,"","Canada Post LLV, Canada Post van, collectible vehicles, Created by Product Upload, die-cast model, Greenlight Collectibles, hobby model, miniature truck, postal service replica, toy car",true,Title,Default Title,,,,,,,,GLCPLLVMB001,200.0,shopify,1,deny,manual,1280.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/42bd04a6-d30c-430e-a607-9d983425e74c.jpg?v=1756373200,1,Exclusive Greenlight Canada Post LLV Mailbox Die-Cast Collector's Set,false,,,,,,,,,,,,,,,,white; red,push-and-go,8-years-or-older,,,,metal,,kg,,,active
exclusive-greenlight-canada-post-llv-mailbox-die-cast-collectors-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/7c29f270-c5a1-49e8-b1fa-b4aa61a77102.jpg?v=1756373200,2,Exclusive Greenlight Canada Post LLV Mailbox Die-Cast Collector's Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exclusive-greenlight-canada-post-llv-mailbox-die-cast-collectors-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/hqdefault.webp?v=1756373199,3,Exclusive Greenlight Canada Post LLV Mailbox Die-Cast Collector's Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hx-concept-1-12-sy1202-rtr-2-4g-high-speed-rc-off-road-truck,HX CONCEPT 1/12 SY1202 RTR 2.4G High-Speed RC Off-Road Truck,"Unleash thrilling adventures with this high-performance remote-control off-road truck! Its rugged design, oversized all-terrain tires, and realistic decals are ready to conquer any indoor or outdoor environment. Perfect for children and hobbyists, this durable truck offers endless action-packed fun. Grab the user-friendly remote and get ready for excitement!<br><br><table width=""100%"">
<tbody>
  
    <tr>
      <td><strong>Scale</strong></td>
      <td>1:12</td>
    </tr>
  
    <tr>
      <td><strong>Motor Type</strong></td>
      <td>390 High-Speed Carbon Brush with Heat Sink</td>
    </tr>
  
    <tr>
      <td><strong>Battery</strong></td>
      <td>7.4V/1500mAh 15C LiPo (T-Plug)</td>
    </tr>
  
    <tr>
      <td><strong>Control Range</strong></td>
      <td>Over 260 feet</td>
    </tr>
  
    <tr>
      <td><strong>Run Time</strong></td>
      <td>12-15 minutes (continuous full speed)</td>
    </tr>
  
    <tr>
      <td><strong>Charging Time</strong></td>
      <td>2-2.5 hours</td>
    </tr>
  
    <tr>
      <td><strong>Charger Type</strong></td>
      <td>USB Cable</td>
    </tr>
  
    <tr>
      <td><strong>Top Speed</strong></td>
      <td>Approximately 20.5 mph</td>
    </tr>
  
    <tr>
      <td><strong>ESC</strong></td>
      <td>35A 3-in-1 (ESC/Receiver/Gyro)</td>
    </tr>
  
    <tr>
      <td><strong>Steering</strong></td>
      <td>17G Servo with Speed-Sensitive Gyroscope</td>
    </tr>
  
    <tr>
      <td><strong>Wheel Diameter</strong></td>
      <td>2.76 inches</td>
    </tr>
  
    <tr>
      <td><strong>Wheelbase</strong></td>
      <td>7.68 inches</td>
    </tr>
  
    <tr>
      <td><strong>Track Width</strong></td>
      <td>8.46 inches</td>
    </tr>
  
    <tr>
      <td><strong>Material</strong></td>
      <td>High quality durable plastic and metal</td>
    </tr>
  
    <tr>
      <td><strong>Design</strong></td>
      <td>Rugged, detailed exterior with realistic decals</td>
    </tr>
  
</tbody>
</table>",HX CONCEPT,Toys & Games > Toys > Remote Control Toys > Remote Control Cars & Trucks,"","1/12 scale RC, 2.4G RC car, all-terrain RC, Created by Product Upload, high-speed RC, hobby RC vehicle, HX CONCEPT SY1202, off-road RC, RC truck, remote control car",true,Color,red,product.metafields.shopify.color-pattern,,,,,,,SY1202-RED-1,2000.0,shopify,1,deny,manual,12850.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/0500a535-f2d7-4c63-9e89-c01d3eb08362.jpg?v=1756373186,1,HX CONCEPT 1/12 SY1202 RTR 2.4G High-Speed RC Off-Road Truck,false,,,,,,,,,,,,,,,,red; green,,8-years-or-older; adults,beginner; all-levels,indoors; outdoors,,metal; plastic,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/0500a535-f2d7-4c63-9e89-c01d3eb08362.jpg?v=1756373186,kg,,,active
hx-concept-1-12-sy1202-rtr-2-4g-high-speed-rc-off-road-truck,,,,,,,,,green,,,,,,,,SY1202-RED-2,2000.0,shopify,1,deny,manual,12850.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/500a237c-14d3-4d60-a45c-2cf02f22565a.jpg?v=1756373186,2,HX CONCEPT 1/12 SY1202 RTR 2.4G High-Speed RC Off-Road Truck,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/500a237c-14d3-4d60-a45c-2cf02f22565a.jpg?v=1756373186,kg,,,
hx-concept-1-12-sy1202-rtr-2-4g-high-speed-rc-off-road-truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/9807af88-9c1e-4e36-8da0-497862634d43.jpg?v=1756373187,3,HX CONCEPT 1/12 SY1202 RTR 2.4G High-Speed RC Off-Road Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hx-concept-1-12-sy1202-rtr-2-4g-high-speed-rc-off-road-truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/b30c7925-69af-4d3b-8f17-c9d33ddebf8f.jpg?v=1756373186,4,HX CONCEPT 1/12 SY1202 RTR 2.4G High-Speed RC Off-Road Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hx-concept-1-12-sy1202-rtr-2-4g-high-speed-rc-off-road-truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/a7da476f-c104-42ac-822c-1b10fa9eb58d.jpg?v=1756373186,5,HX CONCEPT 1/12 SY1202 RTR 2.4G High-Speed RC Off-Road Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hx-concept-1-12-sy1202-rtr-2-4g-high-speed-rc-off-road-truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/d39acd5f-3463-41d3-a697-248ac4a42ccb.jpg?v=1756373187,6,HX CONCEPT 1/12 SY1202 RTR 2.4G High-Speed RC Off-Road Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hurricane-4x4-rtr-1-16-electric-drift-rc-car-suchiyu-scy-16303,"Hurricane 4x4 RTR 1/16 Electric Drift RC Car, Suchiyu SCY 16303","Get ready to tear up the track with the Hurricane 4x4 RTR 1/16 Electric Drift Car! This retro-inspired speed demon combines powerful all-wheel drive with a meticulously detailed vintage design, ensuring thrilling performance and head-turning style. Perfect for racing enthusiasts and collectors alike, it offers a fantastic blend of high-speed excitement and cool nostalgia.<br><br><table width=""100%"">
<tbody>
  
    <tr>
      <td><strong>Scale</strong></td>
      <td>1:16</td>
    </tr>
  
    <tr>
      <td><strong>Drive System</strong></td>
      <td>4x4 All-Wheel Drive</td>
    </tr>
  
    <tr>
      <td><strong>Vehicle Type</strong></td>
      <td>Electric Drift Car</td>
    </tr>
  
    <tr>
      <td><strong>Model Number</strong></td>
      <td>SCY 16303</td>
    </tr>
  
    <tr>
      <td><strong>Max Speed</strong></td>
      <td>21.7 mph</td>
    </tr>
  
    <tr>
      <td><strong>Control Frequency</strong></td>
      <td>2.4 GHz</td>
    </tr>
  
    <tr>
      <td><strong>Design Style</strong></td>
      <td>Retro, Vintage-Inspired</td>
    </tr>
  
    <tr>
      <td><strong>Ready-to-Run (RTR)</strong></td>
      <td>Yes</td>
    </tr>
  
</tbody>
</table>",Suchiyu,Toys & Games > Toys > Remote Control Toys > Remote Control Cars & Trucks,"","1/16 scale RC, 4x4 RC car, Created by Product Upload, electric drift car, high-speed RC, RC car, ready-to-run RC, remote control car, Suchiyu RC",true,Color,navy,product.metafields.shopify.color-pattern,,,,,,,SCY-16303,2000.0,shopify,2,deny,manual,9850.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/store_01JZ2BMWNFH5PG9ZRBHT74RJE0_2Fassets_2F1751724048977-1_16rccar2.4g4wd35km_htoydriftmusclecarvehicleforgirlsboy1.jpg?v=1756373157,1,"Hurricane 4x4 RTR 1/16 Electric Drift RC Car, Suchiyu SCY 16303",false,,,,,,,,,,,,,,,,navy; silver,,13-18-years; 18-years-or-older; adults,intermediate; advanced,indoors; outdoors,,plastic,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/store_01JZ2BMWNFH5PG9ZRBHT74RJE0_2Fassets_2F1751724048977-1_16rccar2.4g4wd35km_htoydriftmusclecarvehicleforgirlsboy1.jpg?v=1756373157,kg,,,active
hurricane-4x4-rtr-1-16-electric-drift-rc-car-suchiyu-scy-16303,,,,,,,,,silver,,,,,,,,SCY-16304,2000.0,shopify,2,deny,manual,9850.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/1_16_RC_Car_2.4G_4WD_35KM_H_Toy_Drift_Muscle_Car_Vehicle_for_Girls_Boy0.webp?v=1756373879,2,"",,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/1_16_RC_Car_2.4G_4WD_35KM_H_Toy_Drift_Muscle_Car_Vehicle_for_Girls_Boy10.webp?v=1756373879,kg,,,
hurricane-4x4-rtr-1-16-electric-drift-rc-car-suchiyu-scy-16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/1_16_RC_Car_2.4G_4WD_35KM_H_Toy_Drift_Muscle_Car_Vehicle_for_Girls_Boy10.webp?v=1756373879,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hurricane-4x4-rtr-1-16-electric-drift-rc-car-suchiyu-scy-16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/1_16_RC_Car_2.4G_4WD_35KM_H_Toy_Drift_Muscle_Car_Vehicle_for_Girls_Boy2.webp?v=1756373879,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hurricane-4x4-rtr-1-16-electric-drift-rc-car-suchiyu-scy-16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/1_16_RC_Car_2.4G_4WD_35KM_H_Toy_Drift_Muscle_Car_Vehicle_for_Girls_Boy3.webp?v=1756373879,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hurricane-4x4-rtr-1-16-electric-drift-rc-car-suchiyu-scy-16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/1_16_RC_Car_2.4G_4WD_35KM_H_Toy_Drift_Muscle_Car_Vehicle_for_Girls_Boy4.webp?v=1756373879,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hurricane-4x4-rtr-1-16-electric-drift-rc-car-suchiyu-scy-16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/1_16_RC_Car_2.4G_4WD_35KM_H_Toy_Drift_Muscle_Car_Vehicle_for_Girls_Boy5.webp?v=1756373879,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hurricane-4x4-rtr-1-16-electric-drift-rc-car-suchiyu-scy-16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/1_16_RC_Car_2.4G_4WD_35KM_H_Toy_Drift_Muscle_Car_Vehicle_for_Girls_Boy6.webp?v=1756373879,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hurricane-4x4-rtr-1-16-electric-drift-rc-car-suchiyu-scy-16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/1_16_RC_Car_2.4G_4WD_35KM_H_Toy_Drift_Muscle_Car_Vehicle_for_Girls_Boy7.webp?v=1756373879,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hurricane-4x4-rtr-1-16-electric-drift-rc-car-suchiyu-scy-16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/1_16_RC_Car_2.4G_4WD_35KM_H_Toy_Drift_Muscle_Car_Vehicle_for_Girls_Boy8.webp?v=1756373879,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hurricane-4x4-rtr-1-16-electric-drift-rc-car-suchiyu-scy-16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/Hca8d473f81724c9db4218834cb761ed0y.jpg?v=1756373731,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hurricane-4x4-rtr-1-16-electric-drift-rc-car-suchiyu-scy-16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/H658cc748fb6440aa9e9dff0e6d8e329cE.jpg?v=1756373685,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
89-mercedes-benz-560-sec-amg,89 Mercedes-Benz 560 SEC AMG,"<p>The Hot Wheels 89 Mercedes-Benz 560 SEC AMG captures the elegance and power of the iconic classic in a detailed die-cast model. Crafted with precision, this collectible features authentic AMG styling cues and a sleek finish that appeals to enthusiasts and collectors alike. Its compact size makes it perfect for display or play, offering a tangible connection to automotive history through a trusted miniature representation of the legendary Mercedes-Benz 560 SEC AMG.</p>",Torklub,Toys & Games > Toys > Play Vehicles > Toy Cars,"","",true,Title,Default Title,,,,,,,,,200.0,shopify,2,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2024HOTWHEELSHWMODIFIED_89MERCEDES-BENZ560SECAMG0.webp?v=1756359037,1,Hot Wheels '89 Mercedes-Benz 560 SEC AMG toy car in packaging on a light gray background,false,,,,,,,,,,,,,,,,red,push-and-go,3-years-or-older,,,,metal; plastic,,kg,,,active
89-mercedes-benz-560-sec-amg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/ufazaISiOrbomtUP382F0A8_2_gps_generated.png?v=1756624651,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
porsche-911-exotic-envy-premium,Porsche 911 Exotic Envy,"Zoom into your collection with this vibrant Hot Wheels 1971 Porsche 911, a premium die-cast model from the Car Culture Exotic Envy series. Its striking yellow finish, bold red racing stripes, and iconic #71 decals make it a true showstopper. Featuring a durable metal body, chassis, and authentic Real Riders rubber tires, this 1:64 scale replica offers incredible realism. It's the perfect addition for any Porsche enthusiast or Hot Wheels collector looking for detailed display flair.<br><br><table width=""100%"">
<tbody>
  
    <tr>
      <td><strong>Scale</strong></td>
      <td>1:64</td>
    </tr>
  
    <tr>
      <td><strong>Material</strong></td>
      <td>Premium Metal Body and Chassis</td>
    </tr>
  
    <tr>
      <td><strong>Tire Type</strong></td>
      <td>Authentic Real Riders Rubber</td>
    </tr>
  
    <tr>
      <td><strong>Color</strong></td>
      <td>Yellow with Red Racing Stripes</td>
    </tr>
  
    <tr>
      <td><strong>Model Year</strong></td>
      <td>1971</td>
    </tr>
  
    <tr>
      <td><strong>Vehicle Type</strong></td>
      <td>Porsche 911</td>
    </tr>
  
    <tr>
      <td><strong>Series</strong></td>
      <td>Car Culture Exotic Envy</td>
    </tr>
  
    <tr>
      <td><strong>Series Number</strong></td>
      <td>1/5</td>
    </tr>
  
    <tr>
      <td><strong>Approximate Length</strong></td>
      <td>3 inches</td>
    </tr>
  
</tbody>
</table>",Hot Wheels,Toys & Games > Toys > Play Vehicles > Toy Cars,"","1:64 Scale, Car Culture Exotic Envy, Collector's Item, Created by Product Upload, Die-Cast Car, FPY86, Hot Wheels 1971 Porsche 911, Porsche Model, Premium Collectible, Real Riders, Toy Car, Yellow Porsche",true,Title,Default Title,,,,,,,,FPY86,300.0,shopify,2,continue,manual,1480.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/rn-image_picker_lib_temp_f82d6118-0761-470b-806f-fe199336326d.jpg?v=1756565733,1,"",false,,,,,,,,,,,,,,,,yellow,push-and-go,3-years-or-older,,,,metal; rubber,,kg,,,active
porsche-911-exotic-envy-premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/rn-image_picker_lib_temp_14a30916-5c52-4e50-865e-19680e41ad9f.jpg?v=1756565733,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
porsche-911-exotic-envy-premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/rn-image_picker_lib_temp_8fbe3079-e4c1-4c1f-8aad-4577018910a0.jpg?v=1756565733,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
lamborghini-reventon-roadster-premium-car-culture,Lamborghini Reventon Roadster Premium Car Culture,"<p>Unleash the thrill with this Hot Wheels Premium Lamborghini <span>Reventon Roadster</span>, a dazzling orange marvel for your collection. Meticulously crafted in 1:64 scale with authentic Real Rider rubber tires, this die-cast model captures every sleek line of the legendary supercar. Still sealed in its original, display-ready packaging, it's a perfect pick for enthusiasts and collectors. Add a touch of Italian luxury and unmatched performance to your display today!<br><br></p>
<table width=""100%"">
<tbody>
<tr>
<td><strong>Brand</strong></td>
<td>Hot Wheels</td>
</tr>
<tr>
<td><strong>Model</strong></td>
<td>Lamborghini Reventón Roadster</td>
</tr>
<tr>
<td><strong>Scale</strong></td>
<td>1:64</td>
</tr>
<tr>
<td><strong>Color</strong></td>
<td>Vibrant Orange</td>
</tr>
<tr>
<td><strong>Material</strong></td>
<td>Premium Die-Cast Metal</td>
</tr>
<tr>
<td><strong>Tire Type</strong></td>
<td>Authentic Real Rider Rubber</td>
</tr>
<tr>
<td><strong>Series</strong></td>
<td>Car Culture - Exotic Envy (2/5)</td>
</tr>
<tr>
<td><strong>Condition</strong></td>
<td>Brand New in Sealed Blister Package</td>
</tr>
<tr>
<td><strong>Recommended Age</strong></td>
<td>3+ Years</td>
</tr>
<tr>
<td><strong>Vehicle Type</strong></td>
<td>Supercar Replica</td>
</tr>
</tbody>
</table>",Hot Wheels,Toys & Games > Toys > Play Vehicles > Toy Cars,"","1:64 Scale, Car Culture, Collectible, Created by Product Upload, Die-Cast Car, Exotic Car, Hot Wheels, Lamborghini Reventón Roadster, Model Car, Real Riders, Toy Car",true,Title,Default Title,,,,,,,,HW-LAM-REV-RDSTR-DCC,200.0,shopify,1,continue,manual,1380.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/Hot_Wheels_Premium_Car_Culture_Exotic_Envy_Lamborghini_Reventon_Roadster_20220.webp?v=1757501827,1,"",false,,,,,,,,,,,,,,,,orange,push-and-go,3-years-or-older,,,,rubber; metal,,kg,,,active
lamborghini-reventon-roadster-premium-car-culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/store_01JZ2BMWNFH5PG9ZRBHT74RJE0_2Fassets_2F88e54afa-b244-44fc-b35c-e2029e964a98.jpg?v=1757501827,2,Hot Wheels Premium Lamborghini Reventón Roadster 1:64 Scale Die-Cast Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-wheels-premium-boulevard-porsche-911-carrera-rs-2-7-die-cast-car,Porsche 911 Carrera RS 2.7 Premium Boulevard,"Zoom into action with the Hot Wheels Premium Boulevard Porsche 911 Carrera RS 2.7! This sleek, matte black beauty, adorned with fiery red accents, perfectly captures the legendary Porsche's iconic style. Featuring authentic Real Riders rubber wheels and exquisite detailing, it's a dream for collectors and car enthusiasts. Add this stunning 1:64 scale die-cast model to your collection for instant street cred!<br><br><table width=""100%"">
<tbody>
  
    <tr>
      <td><strong>Brand</strong></td>
      <td>Hot Wheels</td>
    </tr>
  
    <tr>
      <td><strong>Model</strong></td>
      <td>Porsche 911 Carrera RS 2.7</td>
    </tr>
  
    <tr>
      <td><strong>Series</strong></td>
      <td>Premium Boulevard</td>
    </tr>
  
    <tr>
      <td><strong>Scale</strong></td>
      <td>1:64</td>
    </tr>
  
    <tr>
      <td><strong>Color</strong></td>
      <td>Matte Black with Red Accents</td>
    </tr>
  
    <tr>
      <td><strong>Wheel Type</strong></td>
      <td>Real Riders Rubber Wheels</td>
    </tr>
  
    <tr>
      <td><strong>Material</strong></td>
      <td>Die-cast Metal</td>
    </tr>
  
    <tr>
      <td><strong>Recommended Age</strong></td>
      <td>3 years and up</td>
    </tr>
  
    <tr>
      <td><strong>Collector Number</strong></td>
      <td>121</td>
    </tr>
  
    <tr>
      <td><strong>Case Code</strong></td>
      <td>GJ768</td>
    </tr>
  
</tbody>
</table>",Hot Wheels,Toys & Games > Toys > Play Vehicles > Toy Cars,"","1:64 scale, collectible car, Created by Product Upload, die-cast car, Hot Wheels, model car, Porsche 911 Carrera RS 2.7, Premium Boulevard, toy car",false,Title,Default Title,,,,,,,,GJ768,300.0,shopify,0,deny,manual,1480.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/7ac812ea-d15e-45d0-8381-722c69791787.jpg?v=1756359646,1,Hot Wheels Premium Boulevard Porsche 911 Carrera RS 2.7 Die-Cast Car,false,,,,,,,,,,,,,,,,black,,,,,,,,kg,,,draft
nissan-skyline-rs-kdr30-premium-hw,Nissan Skyline RS (KDR30) Premium HW,"Zoom into action with the Hot Wheels Nissan Skyline RS (KDR30), a dynamic die-cast model ready to ignite your collection. This miniature marvel boasts a premium metal body and base, ensuring durability and a satisfying heft. Its authentic detailing perfectly captures the iconic spirit of the legendary Nissan Skyline. Perfect for display or thrilling imaginary race days!<br><br><table width=""100%"">
<tbody>
  
    <tr>
      <td><strong>Brand</strong></td>
      <td>Hot Wheels</td>
    </tr>
  
    <tr>
      <td><strong>Model</strong></td>
      <td>Nissan Skyline RS (KDR30)</td>
    </tr>
  
    <tr>
      <td><strong>Material</strong></td>
      <td>Premium Die-Cast Metal</td>
    </tr>
  
    <tr>
      <td><strong>Scale</strong></td>
      <td>1:64</td>
    </tr>
  
    <tr>
      <td><strong>Color</strong></td>
      <td>Red</td>
    </tr>
  
    <tr>
      <td><strong>Recommended Age</strong></td>
      <td>3+ years</td>
    </tr>
  
    <tr>
      <td><strong>Collector Series</strong></td>
      <td>Mainline</td>
    </tr>
  
    <tr>
      <td><strong>Features</strong></td>
      <td>Authentic Detailing, High-Gloss Finish</td>
    </tr>
  
    <tr>
      <td><strong>Condition</strong></td>
      <td>New in Package</td>
    </tr>
  
</tbody>
</table>",Hot Wheels,Toys & Games > Toys > Play Vehicles > Toy Cars,"","collectible, Created by Product Upload, die-cast car, diecast model, Hot Wheels, Japanese car, KDR30, model car, Nissan Skyline RS, sports car, toy car",true,Title,Default Title,,,,,,,,,300.0,shopify,1,deny,manual,1480.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/store_01JZ2BMWNFH5PG9ZRBHT74RJE0_2Fassets_2F12c0f145-4510-42c5-8ab6-44f88ce1a48f.jpg?v=1756359332,1,Hot Wheels Nissan Skyline RS (KDR30) Premium Die-Cast Model Car Collector's Edition,false,,,,,,,,,,,,,,,,black,push-and-go,3-years-or-older,,,,metal,,kg,,,active
